x;y
134;-109
128;-108
124;-106
121;-105
118;-103
115;-102
107;-97
103;-94
100;-91
93;-84
90;-81
86;-77
79;-71
79;-71
76;-67
69;-60
65;-57
62;-54
55;-47
51;-43
44;-36
40;-32
35;-28
31;-23
26;-18
21;-13
16;-8
9;-1
5;1
2;5
-4;11
-8;14
-11;18
-18;24
-22;28
-25;31
-29;34
-33;36
-37;39
-46;43
-50;45
-55;47
-62;51
-66;53
-69;54
-78;58
-83;62
-88;66
-92;71
-97;75
-101;80
-109;88
-113;91
-117;94
-124;100
-126;103
-128;106
-130;108
-134;112
-135;114
-135;116
-135;117
-135;117
-135;117
-135;117
-135;117
-135;117
