;time;x;y;fx;fy
;63;120;-120;0;0
;126;120;-120;0;0
;189;120;-120;0;0
;252;120;-120;0;47
;315;120;-120;0;47
;378;120;-120;0;47
;441;120;-120;0;47
;504;120;-120;0;47
;567;120;-118;0;139
;630;120;-116;0;139
;693;120;-112;0;139
;756;120;-110;0;139
;819;120;-108;0;139
;882;120;-106;0;150
;945;120;-102;0;150
;1008;120;-100;0;150
;1071;120;-98;0;150
;1134;120;-96;0;150
;1197;120;-92;0;140
;1260;120;-90;0;140
;1323;120;-88;0;140
;1386;120;-86;0;140
;1449;120;-84;0;140
;1512;120;-78;0;206
;1575;120;-75;0;206
;1638;120;-72;0;206
;1701;120;-68;0;206
;1764;120;-62;0;239
;1827;120;-58;0;239
;1890;120;-55;0;239
;1953;120;-51;0;239
;2016;120;-44;0;239
;2079;120;-40;0;241
;2142;120;-36;0;241
;2205;120;-33;0;241
;2268;120;-26;0;241
;2331;120;-22;0;241
;2394;120;-18;0;241
;2457;120;-12;0;224
;2520;120;-8;0;224
;2583;120;-5;0;224
;2646;120;-2;0;224
;2709;120;4;0;238
;2772;120;8;0;238
;2835;120;11;0;238
;2898;120;15;0;238
;2961;120;22;0;238
;3024;120;27;0;247
;3087;120;31;0;247
;3150;120;41;0;247
;3213;120;46;0;247
;3276;120;50;0;247
;3339;120;55;0;247
;3402;120;59;0;230
;3465;120;66;0;230
;3528;120;69;0;230
;3591;120;72;0;230
;3654;120;76;0;230
;3717;120;82;0;206
;3780;120;86;0;206
;3843;120;89;0;206
;3906;120;92;0;206
;3969;120;99;0;205
;4032;120;102;0;205
;4095;120;105;0;205
;4158;120;108;0;205
;4221;120;115;0;205
;4284;120;118;0;191
;4347;120;121;0;191
;4410;120;124;0;191
;4473;120;130;0;191
;4536;120;130;0;191
;4599;120;130;0;191
;4662;120;130;0;0
;4725;120;130;0;0
;4788;120;130;0;0
;4851;120;130;0;0
;4914;120;130;0;0
;4977;120;130;0;0
;5040;120;130;0;0
;5103;120;130;0;0
;5166;120;130;0;0
;5229;120;130;0;-37
;5292;120;130;0;-37
;5355;120;130;0;-37
;5418;120;130;0;-37
;5481;120;130;0;-37
;5544;120;130;0;-67
;5607;120;130;-58;-67
;5670;120;130;-58;-67
;5733;120;130;-58;-67
;5796;120;130;-58;-67
;5859;120;130;-58;-93
;5922;120;130;-74;-93
;5985;120;130;-74;-93
;6048;120;130;-74;-93
;6111;120;130;-74;-93
;6174;120;127;-74;-140
;6237;119;125;-127;-140
;6300;116;121;-127;-140
;6363;114;119;-127;-140
;6426;114;119;-127;-140
;6489;111;117;-127;-53
;6552;109;117;-92;-53
;6615;109;117;-92;-53
;6678;109;117;-92;-53
;6741;109;117;-92;-53
;6804;109;117;-92;0
;6867;108;117;-111;0
;6930;106;117;-111;0
;6993;103;117;-111;0
;7056;103;117;-111;0
;7119;100;117;-111;-98
;7182;98;117;-150;-98
;7245;96;117;-150;-98
;7308;93;117;-150;-98
;7371;91;117;-150;-98
;7434;89;115;-150;-168
;7497;86;110;-80;-168
;7560;86;105;-80;-168
;7623;86;105;-80;-168
;7686;86;100;-80;-148
;7749;86;98;-80;-148
;7812;86;94;-49;-148
;7875;86;92;-49;-148
;7938;86;90;-49;-148
;8001;86;88;-49;-122
;8064;86;85;-109;-122
;8127;86;85;-109;-122
;8190;86;82;-109;-122
;8253;86;80;-109;-122
;8316;86;78;-109;-110
;8379;86;78;-109;-110
;8442;84;78;-145;-110
;8505;82;78;-145;-110
;8568;80;78;-145;-110
;8631;76;78;-145;-108
;8694;74;78;-209;-108
;8757;70;78;-209;-108
;8820;66;78;-209;-108
;8883;59;78;-209;-108
;8946;55;77;-209;-153
;9009;52;74;-209;-153
;9072;51;70;-74;-153
;9135;51;70;-74;-153
;9198;51;66;-74;-153
;9261;51;63;-74;-206
;9324;51;60;-74;-206
;9387;51;57;-56;-206
;9450;51;50;-56;-206
;9513;51;47;-56;-206
;9576;51;45;-56;-103
;9639;51;45;-56;-103
;9702;51;45;-93;-103
;9765;51;45;-93;-103
;9828;51;45;-93;-103
;9891;51;44;-93;-171
;9954;50;39;-141;-171
;10017;48;36;-141;-171
;10080;46;34;-141;-171
;10143;42;30;-141;-93
;10206;40;30;-141;-93
;10269;38;30;-112;-93
;10332;35;30;-112;-93
;10395;34;30;-112;-93
;10458;32;29;-112;-112
;10521;31;28;-112;-112
;10584;29;26;-128;-112
;10647;28;25;-128;-112
;10710;24;22;-128;-112
;10773;23;20;-128;-106
;10836;19;20;-88;-106
;10899;19;20;-88;-106
;10962;19;20;-88;-106
;11025;19;20;-88;-106
;11088;19;20;-88;-106
;11151;19;18;-88;-176
;11214;18;13;-132;-176
;11277;16;10;-132;-176
;11340;14;8;-132;-176
;11403;11;3;-132;-132
;11466;9;1;-132;-132
;11529;7;0;-133;-132
;11592;4;-3;-133;-132
;11655;2;-5;-133;-132
;11718;0;-5;-133;-68
;11781;0;-5;-133;-68
;11844;-3;-5;-182;-68
;11907;-8;-5;-182;-68
;11970;-11;-5;-182;-68
;12033;-14;-5;-182;-68
;12096;-17;-5;-182;-98
;12159;-24;-5;-240;-98
;12222;-24;-5;-240;-98
;12285;-32;-5;-240;-98
;12348;-35;-5;-240;-98
;12411;-43;-8;-174;-150
;12474;-45;-10;-174;-150
;12537;-48;-12;-174;-150
;12600;-53;-16;-174;-150
;12663;-55;-18;-174;-173
;12726;-58;-21;-123;-173
;12789;-59;-23;-123;-173
;12852;-63;-28;-123;-173
;12915;-65;-31;-123;-173
;12978;-66;-33;-123;-162
;13041;-68;-36;-108;-162
;13104;-68;-38;-108;-162
;13167;-68;-41;-108;-162
;13230;-68;-46;-108;-162
;13293;-68;-48;-108;-162
;13356;-68;-53;-91;-176
;13419;-68;-56;-91;-176
;13482;-68;-58;-91;-176
;13545;-68;-61;-91;-176
;13608;-68;-63;-91;-176
;13671;-68;-66;-91;-159
;13734;-72;-71;-174;-159
;13797;-75;-73;-174;-159
;13860;-77;-76;-174;-159
;13923;-82;-80;-174;-122
;13986;-85;-82;-176;-122
;14049;-87;-84;-176;-122
;14112;-90;-85;-176;-122
;14175;-95;-89;-176;-122
;14238;-98;-91;-176;-135
;14301;-100;-92;-129;-135
;14364;-103;-96;-129;-135
;14427;-105;-98;-129;-135
;14490;-107;-99;-129;-135
;14553;-108;-101;-129;-142
;14616;-110;-105;-106;-142
;14679;-110;-107;-106;-142
;14742;-110;-109;-106;-142
;14805;-110;-111;-106;-142
;14868;-110;-113;-106;-108
;14931;-110;-113;-92;-108
;14994;-110;-113;-92;-108
;15057;-110;-113;-92;-108
;15120;-110;-113;-92;-80
;15183;-110;-113;-98;-80
;15246;-110;-113;-98;-80
;15309;-110;-113;-98;-80
;15372;-110;-113;-98;-80
;15435;-110;-113;-98;-80
;15498;-110;-113;-98;-85
;15561;-112;-113;-211;-85
;15624;-116;-113;-211;-85
;15687;-123;-113;-211;-85
;15750;-127;-113;-211;-85
;15813;-131;-113;-211;-108
;15876;-134;-113;-166;-108
;15939;-138;-113;-166;-108
;16002;-141;-113;-166;-108
;16065;-143;-113;-166;-108
;16128;-145;-113;-166;0
;16191;-147;-113;0;0
;16254;-147;-113;0;0
;16317;-147;-113;0;0
;16380;-147;-113;0;0
;16443;-147;-113;0;0
;16506;-147;-113;0;0
;16569;-147;-113;0;0
;16632;-147;-113;0;0
;16695;-147;-113;0;0
;16758;-147;-113;0;0
;16821;-147;-113;0;0
;16884;-147;-113;0;0
;16947;-147;-113;0;0
;17010;-147;-113;0;0
;17073;-147;-113;0;0
;17136;-147;-113;0;0
;17199;-147;-113;0;0
;17262;-147;-113;0;0
;17325;-147;-113;0;31
;17388;-147;-113;0;31
;17451;-147;-113;0;31
;17514;-147;-113;0;31
;17577;-147;-113;0;31
;17640;-147;-113;0;31
;17703;-147;-113;0;0
;17766;-147;-113;0;0
;17829;-147;-113;0;0
;17892;-147;-113;0;0
;17955;-144;-113;211;0
;18018;-141;-113;211;0
;18081;-134;-113;211;0
;18144;-131;-113;211;0
;18207;-128;-113;211;0
;18270;-125;-113;210;0
;18333;-118;-113;210;0
;18396;-115;-113;210;0
;18459;-112;-113;210;0
;18522;-105;-113;196;0
;18585;-102;-113;196;0
;18648;-96;-113;196;0
;18711;-96;-113;196;0
;18774;-92;-113;196;0
;18837;-85;-113;280;0
;18900;-81;-113;280;0
;18963;-76;-113;280;0
;19026;-66;-113;280;0
;19089;-62;-113;280;0
;19152;-57;-113;314;0
;19215;-50;-113;314;0
;19278;-46;-113;314;0
;19341;-43;-113;314;0
;19404;-36;-113;281;0
;19467;-31;-113;281;0
;19530;-26;-113;281;0
;19593;-21;-113;281;0
;19656;-17;-113;281;0
;19719;-7;-113;281;0
;19782;-4;-113;306;0
;19845;0;-113;306;0
;19908;6;-113;306;0
;19971;10;-113;306;0
;20034;14;-113;306;0
;20097;18;-113;267;0
;20160;23;-113;267;0
;20223;28;-113;267;0
;20286;37;-113;267;0
;20349;42;-113;267;0
;20412;46;-113;250;0
;20475;51;-113;250;0
;20538;61;-113;250;0
;20601;65;-113;250;0
;20664;70;-113;250;0
;20727;75;-113;251;0
;20790;84;-113;251;0
;20853;89;-113;251;0
;20916;98;-113;251;0
;20979;103;-113;206;0
;21042;106;-113;206;0
;21105;109;-113;206;0
;21168;112;-113;206;0
;21231;119;-113;206;0
;21294;121;-113;0;0
;21357;121;-113;0;0
;21420;121;-113;0;0
;21483;121;-113;0;0
;21546;121;-113;0;0
;21609;121;-113;0;0
;21672;121;-113;0;0
;21735;121;-113;0;0
;21798;121;-113;0;0
;21861;121;-113;0;0
;21924;121;-113;0;0
;21987;121;-113;0;0
;22050;121;-113;0;0
;22113;121;-107;-29;208
;22176;121;-103;-29;208
;22239;121;-100;-29;208
;22302;121;-94;-29;208
;22365;121;-90;-89;316
;22428;121;-86;-89;316
;22491;121;-79;-89;316
;22554;121;-75;-89;316
;22617;121;-72;-89;316
;22680;119;-69;-342;130
;22743;116;-68;-342;130
;22806;109;-64;-342;130
;22869;105;-62;-342;130
;22932;98;-59;-434;130
;22995;94;-57;-434;175
;23058;90;-55;-434;175
;23121;85;-53;-434;175
;23184;81;-50;-434;175
;23247;72;-46;-299;175
;23310;67;-43;-299;280
;23373;61;-37;-299;280
;23436;50;-25;-299;280
;23499;44;-19;-299;280
;23562;38;-14;-341;280
;23625;32;-8;-341;209
;23688;29;-5;-341;209
;23751;22;1;-341;209
;23814;19;4;-341;209
;23877;15;7;-319;209
;23940;12;10;-319;124
;24003;8;12;-319;124
;24066;1;16;-319;124
;24129;-5;19;-319;124
;24192;-8;21;-321;124
;24255;-13;23;-321;154
;24318;-17;25;-321;154
;24381;-22;27;-321;154
;24444;-26;29;-321;154
;24507;-30;32;-321;154
;24570;-37;38;-219;249
;24633;-43;47;-219;249
;24696;-46;52;-219;249
;24759;-50;56;-219;249
;24822;-52;61;-167;249
;24885;-55;64;-167;124
;24948;-57;66;-167;124
;25011;-60;67;-167;124
;25074;-65;71;-167;124
;25137;-69;74;-150;183
;25200;-71;77;-150;183
;25263;-75;82;-150;183
;25326;-77;84;-150;183
;25389;-81;90;-151;200
;25452;-83;93;-151;200
;25515;-85;96;-151;200
;25578;-87;99;-151;200
;25641;-92;106;-141;200
;25704;-94;109;-141;163
;25767;-96;111;-141;163
;25830;-98;114;-141;163
;25893;-102;118;-141;163
;25956;-104;121;-164;163
;26019;-106;123;-164;122
;26082;-111;127;-164;122
;26145;-114;128;-164;122
;26208;-116;130;-164;122
;26271;-118;130;-164;122
;26334;-121;130;-164;122
;26397;-121;130;0;122
;26460;-121;130;0;0
;26523;-121;130;0;0
;26586;-121;130;0;-31
;26649;-121;130;0;-31
;26712;-121;130;0;-31
;26775;-121;130;0;-31
;26838;-121;130;0;-31
;26901;-121;130;0;0
;26964;-121;130;0;0
;27027;-121;130;0;0
;27090;-121;130;0;0
;27153;-121;130;0;-27
;27216;-121;130;0;-27
;27279;-121;130;0;-27
;27342;-121;130;0;-27
;27405;-121;130;0;-27
;27468;-121;130;0;-27
;27531;-121;129;0;-135
;27594;-121;127;0;-135
;27657;-121;125;0;-135
;27720;-121;121;0;-135
;27783;-121;119;0;-135
;27846;-121;117;0;-202
;27909;-121;114;0;-202
;27972;-121;110;0;-202
;28035;-121;104;0;-202
;28098;-121;97;0;-165
;28161;-121;95;0;-165
;28224;-121;90;0;-165
;28287;-121;87;0;-165
;28350;-121;82;0;-218
;28413;-121;79;0;-218
;28476;-121;75;0;-218
;28539;-121;72;0;-218
;28602;-121;69;0;-218
;28665;-121;65;0;-218
;28728;-121;59;0;-227
;28791;-121;56;0;-227
;28854;-121;49;0;-227
;28917;-121;46;0;-227
;28980;-121;42;0;-227
;29043;-121;39;0;-219
;29106;-121;36;0;-219
;29169;-121;29;0;-219
;29232;-121;26;0;-219
;29295;-121;22;0;-219
;29358;-121;19;0;-203
;29421;-121;16;0;-203
;29484;-121;9;0;-203
;29547;-121;6;0;-203
;29610;-121;0;0;-183
;29673;-121;-5;0;-183
;29736;-121;-7;0;-183
;29799;-121;-10;0;-183
;29862;-121;-15;0;-179
;29925;-121;-17;0;-179
;29988;-121;-20;0;-179
;30051;-121;-22;0;-179
;30114;-121;-28;0;-179
;30177;-121;-30;0;-189
;30240;-121;-33;0;-189
;30303;-121;-38;0;-189
;30366;-121;-41;0;-189
;30429;-121;-44;0;-189
;30492;-121;-47;0;-198
;30555;-121;-50;0;-198
;30618;-121;-56;0;-198
;30681;-121;-60;0;-198
;30744;-121;-63;0;-198
;30807;-121;-66;0;-198
;30870;-121;-70;28;-194
;30933;-121;-76;28;-194
;30996;-121;-79;28;-194
;31059;-121;-83;28;-194
;31122;-121;-86;28;-194
;31185;-121;-92;0;-161
;31248;-121;-95;0;-161
;31311;-121;-97;0;-161
;31374;-121;-102;0;-161
;31437;-121;-105;0;-161
;31500;-121;-107;0;-124
;31563;-121;-108;0;-124
;31626;-121;-112;0;-124
;31689;-121;-114;0;-124
;31752;-121;-115;0;-124
;31815;-121;-116;0;-65
;31878;-121;-116;0;-65
;31941;-121;-116;0;-65
;32004;-121;-116;0;-65
;32067;-121;-116;0;-65
;32130;-121;-116;0;0
;32193;-121;-116;0;41
;32256;-121;-116;0;41
;32319;-121;-116;0;41
;32382;-121;-116;169;41
;32445;-116;-116;169;0
;32508;-113;-116;169;0
;32571;-111;-116;169;0
;32634;-108;-116;169;0
;32697;-102;-116;363;0
;32760;-99;-116;363;0
;32823;-91;-116;363;0
;32886;-84;-116;363;0
;32949;-73;-116;350;0
;33012;-70;-116;350;0
;33075;-62;-116;350;0
;33138;-55;-116;340;0
;33201;-51;-116;340;0
;33264;-48;-116;340;0
;33327;-40;-116;340;0
;33390;-37;-116;333;0
;33453;-33;-116;333;0
;33516;-29;-116;333;0
;33579;-26;-116;333;0
;33642;-18;-116;333;0
;33705;-15;-116;347;0
;33768;-11;-116;347;0
;33831;-7;-116;347;0
;33894;0;-116;347;0
;33957;3;-116;347;0
;34020;6;-116;367;0
;34083;13;-116;367;0
;34146;17;-116;367;0
;34209;24;-116;367;0
;34272;35;-116;353;0
;34335;39;-116;353;0
;34398;43;-116;353;0
;34461;46;-116;353;0
;34524;54;-116;322;0
;34587;57;-116;322;0
;34650;61;-116;322;0
;34713;64;-116;322;0
;34776;68;-116;322;0
;34839;75;-116;305;0
;34902;79;-116;305;0
;34965;82;-116;305;0
;35028;86;-116;305;0
;35091;93;-116;305;0
;35154;97;-116;298;0
;35217;101;-116;298;0
;35280;104;-116;298;0
;35343;112;-116;298;0
;35406;115;-116;298;0
;35469;119;-116;219;0
;35532;125;-116;219;0
;35595;128;-116;219;0
;35658;132;-116;219;0
